IntCode,latitude,longitude,AccOverTime
218,40.4292376897824,-79.9729421833584,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
219,40.42880306310837,-79.97298266046579,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
220,40.43012769624562,-79.9728529283212,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
221,40.42832012057977,-79.97303681567628,"[5, 7, 8, 6, 4, 6, 6, 3, 3, 2, 1, 2, 1, 2]"
222,40.42967855960715,-79.97289831860301,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
223,40.45473737712254,-79.98229910569067,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
224,40.454062562909535,-79.98148237434764,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
225,40.453381037799396,-79.98065734956155,"[0, 0, 0, 1, 4, 2, 2, 4, 3, 4, 4, 2, 2, 4]"
226,40.454382533420116,-79.98186949301183,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
227,40.453101993419374,-79.980319223341,"[0, 1, 0, 0, 1, 1, 0, 1, 1, 2, 2, 1, 2, 3]"
228,40.45283097189843,-79.97999214974631,"[0, 0, 0, 0, 3, 3, 1, 2, 0, 0, 1, 1, 1, 4]"
229,40.42773851720676,-79.97129653734139,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
230,40.42728293931146,-79.97142705993838,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0]"
231,40.42598352501757,-79.97178041442879,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
232,40.42642006317297,-79.97167621787973,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]"
233,40.42555477062933,-79.97190822107208,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
234,40.428211228816025,-79.97116747476103,"[1, 3, 1, 5, 0, 1, 1, 4, 1, 3, 0, 1, 1, 5]"
235,40.42866322116887,-79.97104491504942,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
236,40.429559059385866,-79.9707950290475,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
237,40.429091116230936,-79.970926050445,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
238,40.42686531684919,-79.97154715473745,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]"
239,40.429994517596356,-79.97067551364285,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
240,40.455297022985576,-79.98150794038717,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
241,40.454617556370074,-79.98068296891039,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
242,40.45493818094752,-79.98107190411683,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
243,40.45393268332929,-79.97985334093505,"[0, 0, 0, 2, 4, 5, 3, 4, 4, 7, 0, 3, 2, 5]"
244,40.453656327518665,-79.97951800083814,"[0, 0, 0, 1, 0, 0, 0, 2, 3, 0, 1, 0, 0, 1]"
245,40.45421508955664,-79.98019517523491,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
246,40.453379971198046,-79.97918266231727,"[0, 0, 0, 2, 1, 1, 0, 2, 1, 0, 1, 3, 3, 2]"
247,40.42870158238153,-79.96940588429409,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
248,40.428267951828396,-79.96960900704109,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
249,40.427398682639364,-79.97001248489619,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
250,40.42697403831464,-79.9702123022912,"[0, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
251,40.425714596220075,-79.97080772728191,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
252,40.42613510803441,-79.9706086790345,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
253,40.42533639430242,-79.97101984354339,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
254,40.42783924360092,-79.9698060020306,"[0, 1, 1, 2, 0, 0, 2, 0, 0, 0, 1, 0, 2, 0]"
255,40.426559770357024,-79.97040796887522,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
256,40.45490442326805,-79.97844493282993,"[0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 2, 1, 1, 1]"
257,40.4543423414558,-79.9777613665149,"[0, 0, 0, 2, 4, 2, 0, 5, 2, 3, 1, 0, 2, 0]"
258,40.45462050038146,-79.97811024132145,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
259,40.45560112476104,-79.97926686021287,"[0, 0, 0, 2, 1, 3, 1, 1, 0, 0, 0, 1, 1, 1]"
260,40.45627836008215,-79.98006569399503,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
261,40.45592463684936,-79.97964870181649,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
262,40.428324815059796,-79.96797059394147,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
263,40.429000320758256,-79.96764601692372,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
264,40.427443372303365,-79.96840064126063,"[1, 0, 1, 2, 0, 0, 2, 1, 3, 0, 0, 2, 0, 0]"
265,40.425321071969684,-79.96938811017691,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
266,40.42574775502933,-79.96918925788387,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
267,40.42408085947535,-79.96998327021306,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
268,40.42700982959996,-79.96859927912251,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
269,40.426578979082215,-79.96880069671613,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1]"
270,40.426168915656135,-79.96899201630514,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
271,40.457258351780894,-79.97865661386112,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
272,40.4562401694198,-79.97745380279731,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
273,40.45658112460407,-79.97785688449555,"[0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]"
274,40.455881755503434,-79.97703037787217,"[0, 0, 0, 1, 2, 0, 0, 1, 3, 1, 4, 1, 0, 2]"
275,40.45559582227477,-79.97669292632287,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]"
276,40.45531731317678,-79.97636201241079,"[0, 0, 0, 1, 1, 0, 2, 2, 1, 1, 1, 1, 0, 2]"
277,40.45689526155965,-79.97822673109061,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
278,40.4278276722737,-79.9662250515248,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 2]"
279,40.42857728148988,-79.96536664819436,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]"
280,40.427081779778106,-79.96706828675184,"[0, 1, 2, 1, 0, 1, 0, 2, 1, 0, 2, 1, 1, 1]"
281,40.426636214915476,-79.96728539970755,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
282,40.42621416397155,-79.96749340241428,"[0, 0, 0, 2, 2, 3, 1, 1, 4, 1, 0, 0, 0, 0]"
283,40.42500240030133,-79.96807337139444,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
284,40.425803383515294,-79.9676865018738,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
285,40.42538002903825,-79.96789086410341,"[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
286,40.42879418879408,-79.96511685719126,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
287,40.458224131803455,-79.97726023492966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
288,40.45685251112278,-79.97562156442693,"[0, 0, 0, 1, 2, 3, 1, 3, 0, 4, 4, 4, 3, 2]"
289,40.4572076097008,-79.97604682806397,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
290,40.45656999586786,-79.97528419113759,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
291,40.45754766166893,-79.97645328992554,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1]"
292,40.45785496077676,-79.976820181421,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
293,40.42625287601908,-79.96576192165989,"[0, 0, 1, 1, 2, 1, 1, 1, 4, 0, 0, 2, 0, 1]"
294,40.42706766194864,-79.96479787973483,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
295,40.424650613491615,-79.96755340136069,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
296,40.425899163052655,-79.96612937113449,"[0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1]"
297,40.425597090024546,-79.96648863364102,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
298,40.42526978783614,-79.96683898005466,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
299,40.424955295868614,-79.96720141999734,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
300,40.4572739853975,-79.97353195476019,"[0, 0, 0, 3, 5, 5, 4, 4, 1, 0, 2, 4, 0, 0]"
301,40.45676569847871,-79.9729409451645,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
302,40.45853375120481,-79.97502488504473,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 3, 0]"
303,40.45888743816933,-79.97544456358871,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
304,40.459206264040255,-79.97582085850605,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
305,40.45818877271496,-79.9746162812105,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
306,40.45783708814828,-79.97419937248904,"[0, 0, 0, 1, 1, 7, 5, 4, 5, 3, 1, 3, 2, 2]"
307,40.457551832814325,-79.97386194578054,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]"
308,40.424790248461946,-79.96446083984505,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
309,40.42438629515078,-79.96469190356022,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]"
310,40.425222756178755,-79.96424418297785,"[1, 2, 3, 1, 2, 3, 3, 1, 1, 0, 0, 0, 0, 0]"
311,40.42374520910473,-79.96619156894144,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
312,40.42339327918707,-79.96653750391575,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
313,40.41120299830946,-79.94518445843131,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0]"
314,40.434035286767134,-79.9652637823851,"[0, 1, 0, 0, 1, 1, 1, 1, 2, 3, 1, 0, 0, 2]"
315,40.42487233346343,-79.95294983219755,"[0, 0, 8, 1, 2, 0, 1, 0, 0, 3, 3, 2, 1, 3]"
316,40.434984081633075,-79.98230851608524,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
317,40.43491703508771,-79.99275452497494,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]"
318,40.43113568833501,-79.95920277506782,"[4, 3, 6, 3, 3, 7, 2, 3, 3, 2, 4, 1, 3, 3]"
319,40.42736461916322,-79.95512829498313,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
320,40.42997823977379,-79.95776979712751,"[1, 3, 2, 0, 7, 9, 5, 3, 3, 6, 7, 6, 4, 4]"
321,40.425912958865254,-79.95378056189331,"[1, 0, 2, 1, 1, 1, 2, 1, 0, 1, 1, 2, 2, 2]"
322,40.400651749988505,-79.93879743463404,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
323,40.40380600029243,-79.94285343688306,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
324,40.43627601526509,-79.9963358272682,"[0, 0, 0, 0, 0, 0, 1, 3, 0, 2, 0, 0, 1, 1]"
325,40.436139459862645,-79.9959800053997,"[1, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
326,40.43706379112681,-79.99836283323569,"[12, 5, 1, 6, 4, 4, 1, 5, 3, 1, 6, 5, 1, 1]"
327,40.43658076149497,-79.99711501326001,"[0, 0, 0, 1, 2, 2, 5, 4, 2, 2, 3, 3, 1, 2]"
328,40.432768217265284,-79.96229274165094,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
329,40.40998908619237,-79.94407720173571,"[0, 1, 0, 1, 1, 1, 0, 1, 3, 1, 1, 2, 1, 1]"
330,40.411312663569106,-79.94472372759016,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]"
331,40.40915051549805,-79.94384519013843,"[0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 2, 0, 1, 0]"
332,40.40857084473601,-79.94367996894113,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]"
333,40.406076359399705,-79.94298646556993,"[1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
334,40.404576298432325,-79.94255968366514,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 2]"
335,40.4078682836475,-79.9434793277601,"[1, 1, 1, 0, 0, 0, 2, 1, 0, 0, 1, 1, 1, 0]"
336,40.401008038530186,-79.93941239157229,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
337,40.40166364918467,-79.94053272347527,"[0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 0, 1]"
338,40.40081860655098,-79.93908479139613,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
339,40.43012760467332,-79.99914230850897,"[4, 1, 3, 3, 2, 1, 1, 2, 0, 1, 0, 2, 0, 1]"
340,40.430504626457314,-79.9989231079864,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
341,40.45951316826085,-79.97360667956966,"[0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
342,40.459836029136035,-79.97398759533313,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
343,40.459166178440654,-79.97319531586817,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
344,40.45824863371277,-79.97211090255846,"[0, 0, 0, 1, 2, 0, 1, 2, 1, 2, 3, 1, 0, 0]"
345,40.45852854334108,-79.97244095913103,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1]"
346,40.45881580911541,-79.97278114824988,"[0, 0, 0, 2, 1, 5, 0, 3, 3, 2, 0, 3, 1, 1]"
347,40.45654696262086,-79.9701065212692,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
348,40.45695370854015,-79.97058811951057,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
349,40.455702513855755,-79.96912094533273,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
350,40.45612181221644,-79.96961803168497,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
351,40.460183684395574,-79.97439988918387,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
352,40.454916425822944,-79.96854472165009,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
353,40.45463455487774,-79.96837081438599,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
354,40.42318786477042,-79.96536486142362,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
355,40.42282227619828,-79.96559986935493,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
356,40.423515105753204,-79.9650890706768,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
357,40.42242254664185,-79.96595481454584,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
358,40.46419904304921,-79.97966163434859,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
359,40.463551231551854,-79.97815100473845,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
360,40.4592226478196,-79.97068619341619,"[0, 0, 0, 0, 4, 1, 4, 6, 0, 5, 3, 5, 4, 1]"
361,40.45864640942288,-79.97012979823313,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
362,40.45950238842279,-79.97102523122538,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 2]"
363,40.45979979345012,-79.9713738400533,"[9, 3, 6, 4, 1, 0, 1, 4, 1, 5, 6, 2, 2, 2]"
364,40.46081114418392,-79.97257819373095,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
365,40.460484883386,-79.9721953709909,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
366,40.46016270180819,-79.97181448212078,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
367,40.463865979478605,-79.97778118278545,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
368,40.46111680384264,-79.97035402374391,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
369,40.46145850498775,-79.9707553237172,"[0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 2]"
370,40.46018758745,-79.96926833575202,"[0, 0, 0, 0, 1, 4, 2, 5, 0, 4, 1, 1, 2, 1]"
371,40.46048107109389,-79.96960692476296,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
372,40.46077174001541,-79.96994902034871,"[0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0]"
373,40.46178544018218,-79.97113906704064,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
374,40.462088845297494,-79.97149687426159,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
375,40.4628976626774,-79.97030930130076,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
376,40.46226331919552,-79.96956133055231,"[0, 0, 0, 0, 1, 1, 0, 3, 0, 2, 2, 0, 0, 1]"
377,40.46259342897794,-79.96995865769898,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
378,40.46101229858059,-79.96807410288672,"[0, 0, 0, 1, 0, 0, 1, 3, 0, 2, 0, 1, 1, 0]"
379,40.46130017607762,-79.9684187977179,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
380,40.461914205704005,-79.96915259722314,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
381,40.461583712938435,-79.96877503739799,"[0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0]"
382,40.460579507550825,-79.96758983661601,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
383,40.4225014554984,-79.96016502044101,"[0, 0, 0, 1, 0, 0, 4, 1, 2, 1, 0, 3, 1, 4]"
384,40.423243900698665,-79.95935578653193,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
385,40.46301727776834,-79.96808342726156,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
386,40.46287122121049,-79.96771732402176,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
387,40.462356445612116,-79.9668546759946,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1]"
388,40.461668025845924,-79.96602587871159,"[0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1]"
389,40.46319335737528,-79.96853050739806,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
390,40.46267356750808,-79.96721381511945,"[1, 0, 1, 5, 4, 1, 0, 1, 0, 1, 1, 3, 0, 1]"
391,40.463394275921395,-79.96907817108496,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
392,40.464928322512435,-79.96862353749869,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
393,40.4645040880696,-79.96762182627809,"[0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 2, 1]"
394,40.464721393471756,-79.96813857994043,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
395,40.464319584149536,-79.96718434811504,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
396,40.46414116654692,-79.9667515659216,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
397,40.46399084438502,-79.96506772794454,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]"
398,40.46453208089108,-79.96591147957199,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
399,40.463963415217506,-79.9663197085565,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0]"
400,40.466428800010576,-79.96784331079094,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
401,40.46591767460292,-79.96661133184966,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
402,40.466079134552295,-79.96699772871263,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
403,40.465734555340795,-79.96617299408112,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
404,40.462979728566076,-79.96409801474206,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
405,40.46329931578032,-79.96411390022045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
406,40.461858297618,-79.96394166510484,"[1, 0, 0, 0, 2, 0, 3, 2, 0, 0, 0, 0, 1, 0]"
407,40.465566217837015,-79.96575132334624,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
408,40.4652912055253,-79.96473474943835,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
409,40.46350556339426,-79.96223327524847,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
410,40.46395689856713,-79.96235952774407,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
411,40.46676937979071,-79.96597690960529,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
412,40.46244486258465,-79.96206007361434,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
413,40.46279663973251,-79.96211565080056,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
414,40.46441702953586,-79.96252831290116,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1]"
415,40.46315255083177,-79.96217046597407,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
416,40.46523553708458,-79.9635195629593,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
417,40.4665941126124,-79.96555859941678,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]"
418,40.46642213650816,-79.96514759087034,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
419,40.46619536105028,-79.9647302899218,"[2, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]"
420,40.46204514793967,-79.96199842955386,"[0, 0, 0, 0, 2, 2, 0, 1, 0, 0, 0, 1, 1, 0]"
421,40.46813594489858,-79.96587890542497,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
422,40.46569860800556,-79.96285348070893,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
423,40.46523016103248,-79.96225839417113,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
424,40.466263931042135,-79.96355152220714,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
425,40.46459322679,-79.96149960424314,"[1, 0, 0, 0, 0, 1, 2, 0, 3, 0, 1, 1, 0, 0]"
426,40.4641351164819,-79.96136864012905,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
427,40.46367767486782,-79.96123859852823,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
428,40.46264146821634,-79.9609332005278,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
429,40.46222436442381,-79.96081167623105,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0]"
430,40.463321902865616,-79.96114065252976,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
431,40.4629833663913,-79.96103877869811,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
432,40.46685485513453,-79.96427468381242,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0]"
433,40.4698026592665,-79.96652173067285,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
434,40.468700788650544,-79.9651685147364,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
435,40.464378048563034,-79.95990082442809,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
