,description,latitude,longitude,turnsign,vissign,yieldsign,stopsign,parksign,light
446,Stop,40.39307758,-80.00951683,0,0,0,1,0,0
447,Stop,40.39302242,-80.01498586,0,0,0,1,0,0
448,Stop,40.39282325,-80.01518434,0,0,0,1,0,0
449,Stop,40.45726438,-79.92741614,0,0,0,1,0,0
450,Stop,40.39438088,-80.01908696,0,0,0,1,0,0
451,Stop,40.3943819,-80.01929885,0,0,0,1,0,0
452,Stop,40.456655700000006,-80.00070861,0,0,0,1,0,0
453,Stop,40.40116507,-79.98913782,0,0,0,1,0,0
454,Stop,40.38717862,-79.98332045,0,0,0,1,0,0
455,Stop,40.49026476,-80.00726773,0,0,0,1,0,0
456,Stop,40.40522956,-79.99099666,0,0,0,1,0,0
457,Stop,40.45490863,-79.99230302,0,0,0,1,0,0
458,Stop,40.40541423,-79.99086308,0,0,0,1,0,0
459,Stop,40.38598986,-79.97892993,0,0,0,1,0,0
460,Stop,40.38699094,-79.98197552,0,0,0,1,0,0
461,Stop,40.41040733,-79.99048119,0,0,0,1,0,0
462,Stop,40.40312209,-79.98968591,0,0,0,1,0,0
463,Stop,40.45715213,-79.92743221,0,0,0,1,0,0
464,Stop,40.39429329,-79.98621847,0,0,0,1,0,0
465,Stop,40.38384979999999,-79.97754957,0,0,0,1,0,0
466,Stop,40.45193107,-79.99453986,0,0,0,1,0,0
467,Stop,40.45573647,-80.00579788,0,0,0,1,0,0
468,Stop,40.39991994,-79.98888343,0,0,0,1,0,0
469,Stop,40.45586212,-80.00787240000002,0,0,0,1,0,0
470,Stop,40.40009893,-79.98921535,0,0,0,1,0,0
471,Stop,40.38279709,-79.97689972,0,0,0,1,0,0
472,Stop,40.39325709,-79.98638401,0,0,0,1,0,0
473,Stop,40.39319469,-79.98663175,0,0,0,1,0,0
474,Stop,40.45824524,-80.04977216,0,0,0,1,0,0
475,Stop,40.4475157,-79.89313342,0,0,0,1,0,0
476,Stop,40.45869215,-80.00819586,0,0,0,1,0,0
477,Stop,40.45710848,-79.88788702,0,0,0,1,0,0
478,Stop,40.45720723,-79.92760387,0,0,0,1,0,0
479,Stop,40.45706358,-79.88802649,0,0,0,1,0,0
480,Stop,40.45867972,-79.8886897,0,0,0,1,0,0
481,Stop,40.45924685,-80.02376548,0,0,0,1,0,0
482,Stop,40.46053888,-79.88858241,0,0,0,1,0,0
483,Stop,40.46046133,-79.88863069,0,0,0,1,0,0
484,Stop,40.45374356,-80.01542055,0,0,0,1,0,0
485,Stop,40.45324557,-80.01441641,0,0,0,1,0,0
486,Stop,40.4524739,-80.01909999,0,0,0,1,0,0
487,Stop,40.46058174,-79.88836784,0,0,0,1,0,0
488,Stop,40.46130008,-79.8885648,0,0,0,1,0,0
489,Stop,40.45308415,-80.02061333,0,0,0,1,0,0
490,Stop,40.45323907,-80.02077502,0,0,0,1,0,0
491,Stop,40.39313274,-80.01732022,0,0,0,1,0,0
492,Stop,40.45322396,-80.02062926,0,0,0,1,0,0
493,Stop,40.45310173,-80.02076873,0,0,0,1,0,0
494,Stop,40.45788992,-79.88847629,0,0,0,1,0,0
495,Stop,40.45791610000001,-80.02361985,0,0,0,1,0,0
496,Stop,40.45769912,-80.02523686,0,0,0,1,0,0
497,Stop,40.39294071,-80.01732203,0,0,0,1,0,0
498,Stop,40.45078705,-80.02530964,0,0,0,1,0,0
499,Stop,40.45126669,-80.02534988,0,0,0,1,0,0
500,Stop,40.44677658,-79.89365652,0,0,0,1,0,0
501,Stop,40.45493144,-80.02670074,0,0,0,1,0,0
502,Stop,40.4550465,-80.02655489,0,0,0,1,0,0
503,Stop,40.45486884,-79.93148254,0,0,0,1,0,0
504,Stop,40.39304898,-80.01721746,0,0,0,1,0,0
505,Stop,40.45048327,-79.89077315,0,0,0,1,0,0
506,Stop,40.45049144,-79.89054516,0,0,0,1,0,0
507,Stop,40.39301732,-80.01739717,0,0,0,1,0,0
508,Stop,40.45118336,-79.89002883,0,0,0,1,0,0
509,Stop,40.45793295,-80.02585885,0,0,0,1,0,0
510,Stop,40.45134868,-79.89005834,0,0,0,1,0,0
511,Stop,40.45903092,-80.02634077,0,0,0,1,0,0
512,Stop,40.45126296,-79.88995105,0,0,0,1,0,0
513,Stop,40.47964006,-79.93165875,0,0,0,1,0,0
514,Stop,40.4656475,-80.03327588,0,0,0,1,0,0
515,Stop,40.46686578,-80.03455054,0,0,0,1,0,0
516,Stop,40.47982572,-79.93170167,0,0,0,1,0,0
517,Stop,40.46704165,-80.01816896,0,0,0,1,0,0
518,Stop,40.47975431,-79.93159706,0,0,0,1,0,0
519,Stop,40.38710127,-80.00214801,0,0,0,1,0,0
520,Stop,40.42842118,-79.92185236,0,0,0,1,0,0
521,Stop,40.47573911,-79.91996018,0,0,0,1,0,0
522,Stop,40.47574524,-79.91969732,0,0,0,1,0,0
523,Stop,40.47435933,-80.01031463,0,0,0,1,0,0
524,Stop,40.47563914,-79.91981802,0,0,0,1,0,0
525,Stop,40.47584317,-79.91983948,0,0,0,1,0,0
526,Stop,40.47438434,-79.91736648,0,0,0,1,0,0
527,Stop,40.47453532,-79.91738489,0,0,0,1,0,0
528,Stop,40.47457613,-79.91862407,0,0,0,1,0,0
529,Stop,40.47518007,-79.91852751,0,0,0,1,0,0
530,Stop,40.47530115,-79.9183804,0,0,0,1,0,0
531,Stop,40.39262407,-80.01653618,0,0,0,1,0,0
532,Stop,40.48237252,-80.02119552,0,0,0,1,0,0
533,Stop,40.42882748,-79.92347241,0,0,0,1,0,0
534,Stop,40.47507876,-79.91835894,0,0,0,1,0,0
535,Stop,40.48363262,-80.02403319,0,0,0,1,0,0
536,Stop,40.39270801,-80.01627576,0,0,0,1,0,0
537,Stop,40.47426058,-79.91475053,0,0,0,1,0,0
538,Stop,40.47442177,-79.91446086,0,0,0,1,0,0
539,Stop,40.45760661,-80.06503337,0,0,0,1,0,0
540,Stop,40.4577311,-80.06499045,0,0,0,1,0,0
541,Stop,40.47432995,-79.91451718,0,0,0,1,0,0
542,Stop,40.4744034,-79.91465129,0,0,0,1,0,0
543,Stop,40.45633515,-80.05578231,0,0,0,1,0,0
544,Stop,40.45624943,-80.05574744,0,0,0,1,0,0
545,Stop,40.45629229,-80.05562674,0,0,0,1,0,0
546,Stop,40.45638413,-80.05566161,0,0,0,1,0,0
547,Stop,40.47945307,-79.92979773,0,0,0,1,0,0
548,Stop,40.39614173,-80.02152240000002,0,0,0,1,0,0
549,Stop,40.41876045,-80.07281767,0,0,0,1,0,0
550,Stop,40.44638301,-80.03438503,0,0,0,1,0,0
551,Stop,40.47938370000001,-79.92965021,0,0,0,1,0,0
552,Stop,40.4274806,-79.91904225,0,0,0,1,0,0
553,Stop,40.47932817,-79.92985598,0,0,0,1,0,0
554,Stop,40.39614377,-80.02174234,0,0,0,1,0,0
555,Stop,40.47821422,-79.92607943,0,0,0,1,0,0
556,Stop,40.47644735,-79.92182008,0,0,0,1,0,0
557,Stop,40.47647592,-79.92155186,0,0,0,1,0,0
558,Stop,40.39382701,-80.01704523,0,0,0,1,0,0
559,Stop,40.47636982,-79.92164842,0,0,0,1,0,0
560,Stop,40.39308166,-80.01311636,0,0,0,1,0,0
561,Stop,40.47723082,-79.92393366,0,0,0,1,0,0
562,Stop,40.47725122,-79.9235957,0,0,0,1,0,0
563,Stop,40.39298055,-80.01329607,0,0,0,1,0,0
564,Stop,40.44056751,-80.03371789,0,0,0,1,0,0
565,Stop,40.39331863,-80.00579929,0,0,0,1,0,0
566,Stop,40.39321547,-80.00596023,0,0,0,1,0,0
567,Stop,40.46181688,-80.00696348,0,0,0,1,0,0
568,Stop,40.47673299,-79.92257646,0,0,0,1,0,0
569,Stop,40.47600461,-79.92073379,0,0,0,1,0,0
570,Stop,40.47621068,-79.92077402,0,0,0,1,0,0
571,Stop,40.47610204,-79.92091416,0,0,0,1,0,0
572,Stop,40.43393868,-80.02160496,0,0,0,1,0,0
573,Stop,40.46188422,-80.00713916,0,0,0,1,0,0
574,Stop,40.47610612,-79.92062985,0,0,0,1,0,0
575,Stop,40.43160112,-80.00874891,0,0,0,1,0,0
576,Stop,40.43142758,-80.00878378,0,0,0,1,0,0
577,Stop,40.4743392,-79.9163249,0,0,0,1,0,0
578,Stop,40.46282768,-79.92297697,0,0,0,1,0,0
579,Stop,40.47443306,-79.91602636,0,0,0,1,0,0
580,Stop,40.47445958,-79.91618998,0,0,0,1,0,0
581,Stop,40.47431064,-79.9161417,0,0,0,1,0,0
582,Stop,40.47939703,-79.93021793,0,0,0,1,0,0
583,Stop,40.41334685,-79.99193137,0,0,0,1,0,0
584,Stop,40.47950516,-79.93024212,0,0,0,1,0,0
585,Stop,40.47920321,-79.9292658,0,0,0,1,0,0
586,Stop,40.47933787,-79.92929798,0,0,0,1,0,0
587,Stop,40.4620434,-80.00563981,0,0,0,1,0,0
588,Stop,40.47419434,-79.91346490000002,0,0,0,1,0,0
589,Stop,40.46200463,-80.00549497,0,0,0,1,0,0
590,Movement Prohibition - No Left Turn,40.41911044,-79.99373611,1,0,0,0,0,0
591,Stop,40.46326643,-79.92259609,0,0,0,1,0,0
592,Stop,40.46197402,-80.00564517,0,0,0,1,0,0
593,Stop,40.42003548,-79.99479558,0,0,0,1,0,0
594,Stop,40.45211092,-79.95882198,0,0,0,1,0,0
595,Stop,40.45192968,-79.95881662,0,0,0,1,0,0
596,Stop,40.45203989,-79.95872542,0,0,0,1,0,0
597,Stop,40.45197662,-79.95891854,0,0,0,1,0,0
598,Stop,40.45136227,-79.95722875,0,0,0,1,0,0
599,Movement Prohibition - No Right Turn,40.42135955,-79.99255871,1,0,0,0,0,0
600,Stop,40.4515725,-79.95723411,0,0,0,1,0,0
601,Stop,40.46276377,-80.0072773,0,0,0,1,0,0
602,Stop,40.42425443,-79.99594521,0,0,0,1,0,0
603,Stop,40.4241748,-79.99594839,0,0,0,1,0,0
604,Stop,40.4295192,-79.99601009999998,0,0,0,1,0,0
605,Stop,40.45242564,-79.96031329,0,0,0,1,0,0
606,Movement Prohibition - No Right Turn,40.42899625,-79.9936865,1,0,0,0,0,0
607,Stop,40.4525379,-79.96021941,0,0,0,1,0,0
608,Movement Prohibition - No Right Turn,40.42768509,-79.98758339,1,0,0,0,0,0
609,Stop,40.42699714,-79.94950246,0,0,0,1,0,0
610,Stop,40.4525032,-79.96043667,0,0,0,1,0,0
611,Stop,40.45307877,-79.96221229,0,0,0,1,0,0
612,Stop,40.42761771,-79.98580509,0,0,0,1,0,0
613,Stop,40.45327266,-79.9627559,0,0,0,1,0,0
614,Stop,40.40116801,-80.01810134,0,0,0,1,0,0
615,Stop,40.42911744,-79.98637640000003,0,0,0,1,0,0
616,Movement Prohibition - No Left Turn,40.42911744,-79.98637640000003,1,0,0,0,0,0
617,Movement Prohibition - No Left Turn,40.42946451,-79.98630234,1,0,0,0,0,0
618,Stop,40.44837766,-79.90922839,0,0,0,1,0,0
619,Movement Prohibition - No Left Turn,40.42943389,-79.98665371,1,0,0,0,0,0
620,Movement Prohibition - No Left Turn,40.42661046,-79.98235785,1,0,0,0,0,0
621,Stop,40.45119153,-79.9539463,0,0,0,1,0,0
622,Movement Prohibition - No Left Turn,40.42664732,-79.98220555,1,0,0,0,0,0
623,Stop,40.44556711,-80.03967551,0,0,0,1,0,0
624,Movement Prohibition - No Left Turn,40.42945988,-79.98278097,1,0,0,0,0,0
625,Stop,40.44496291,-80.04079935,0,0,0,1,0,0
626,Stop,40.42945988,-79.98278097,0,0,0,1,0,0
627,Stop,40.42956605,-79.98277561,0,0,0,1,0,0
628,Stop,40.45344982,-79.93512199,0,0,0,1,0,0
629,Movement Prohibition - No Left Turn,40.42858806,-79.98221234,1,0,0,0,0,0
630,Movement Prohibition - No Left Turn,40.42861128,-79.98281146,1,0,0,0,0,0
631,Stop,40.42942941,-79.98211309999998,0,0,0,1,0,0
632,Stop,40.42943553,-79.98196290000001,0,0,0,1,0,0
633,Stop,40.45234768,-79.93464992,0,0,0,1,0,0
634,Movement Prohibition - No Right Turn,40.42942941,-79.98211042,1,0,0,0,0,0
635,Movement Prohibition - No Right Turn,40.43016748,-79.98188511,1,0,0,0,0,0
636,Movement Prohibition - No Right Turn,40.43008973,-79.98202207,1,0,0,0,0,0
637,Stop,40.42685626,-79.94953465,0,0,0,1,0,0
638,Stop,40.45238646,-79.93451045,0,0,0,1,0,0
639,Movement Prohibition - No Left Turn,40.42974587,-79.98202727,1,0,0,0,0,0
640,Movement Prohibition - No Right Turn,40.42881385,-79.98219605,1,0,0,0,0,0
641,Stop,40.42799407,-79.98204336,0,0,0,1,0,0
642,Stop,40.46174384,-80.01424009,0,0,0,1,0,0
643,Movement Prohibition - No Left Turn,40.42800428,-79.98221771,1,0,0,0,0,0
644,Stop,40.4570602,-80.01463974,0,0,0,1,0,0
645,Stop,40.45694923,-80.01447177,0,0,0,1,0,0
646,Stop,40.45692065,-80.01457906,0,0,0,1,0,0
647,Stop,40.45705331,-80.01449055,0,0,0,1,0,0
648,Movement Prohibition - No Left Turn,40.4284195,-79.97291485,1,0,0,0,0,0
649,Movement Prohibition - No Left Turn,40.42593391,-79.96621028,1,0,0,0,0,0
650,Stop,40.44957023,-79.93284717,0,0,0,1,0,0
651,Movement Prohibition - No Left Turn,40.426260600000006,-79.96588554,1,0,0,0,0,0
652,Movement Prohibition - No Left Turn,40.42585223,-79.96612157,1,0,0,0,0,0
653,Movement Prohibition - No Right Turn,40.42582873,-79.97497038,1,0,0,0,0,0
654,Stop,40.46305117,-80.01387364,0,0,0,1,0,0
655,Movement Prohibition - No Left Turn,40.42588386,-79.97483895,1,0,0,0,0,0
656,Stop,40.46335523,-80.01382,0,0,0,1,0,0
657,Stop,40.46282057,-80.01374758,0,0,0,1,0,0
658,Stop,40.42698223,-79.94971448,0,0,0,1,0,0
659,Stop,40.46237161,-80.01406408,0,0,0,1,0,0
660,Stop,40.45424705,-80.01373148,0,0,0,1,0,0
661,Stop,40.46092269,-80.01482314,0,0,0,1,0,0
662,Stop,40.45638186,-80.01444495,0,0,0,1,0,0
663,Stop,40.45469606,-80.01386559,0,0,0,1,0,0
664,Stop,40.45604307,-80.014166,0,0,0,1,0,0
665,Stop,40.45614920000001,-80.01435912,0,0,0,1,0,0
666,Stop,40.45615328,-80.0142116,0,0,0,1,0,0
667,Stop,40.46664321,-79.99572895,0,0,0,1,0,0
668,Stop,40.46614734,-79.99294749,0,0,0,1,0,0
669,Movement Prohibition - No Left Turn,40.44107138,-80.00668953,1,0,0,0,0,0
670,Stop,40.42688729,-79.94937384,0,0,0,1,0,0
671,Stop,40.46653098,-79.99396942,0,0,0,1,0,0
672,Stop,40.4662555,-79.99284825,0,0,0,1,0,0
673,Movement Prohibition - No Left Turn,40.43848053,-80.00566713,1,0,0,0,0,0
674,Stop,40.48312211,-79.94021592,0,0,0,1,0,0
675,Stop,40.48301603,-79.94014081,0,0,0,1,0,0
676,Stop,40.46621588,-79.99317341,0,0,0,1,0,0
677,Stop,40.49686824,-80.01131488,0,0,0,1,0,0
678,Stop,40.47324206,-80.02852198,0,0,0,1,0,0
679,Stop,40.46622609,-79.99211662,0,0,0,1,0,0
680,Stop,40.42838939,-80.06629335,0,0,0,1,0,0
681,Stop,40.49378778,-80.01701413,0,0,0,1,0,0
682,Stop,40.47757626,-79.91369744,0,0,0,1,0,0
683,Stop,40.47860046,-79.91619189,0,0,0,1,0,0
684,Stop,40.47838535,-79.91614294,0,0,0,1,0,0
685,Stop,40.47848243,-79.91602224,0,0,0,1,0,0
686,Stop,40.44924076,-79.99845794,0,0,0,1,0,0
687,Stop,40.45074096,-79.99565503,0,0,0,1,0,0
688,Stop,40.45069401,-79.99620488,0,0,0,1,0,0
689,Stop,40.4505848,-79.99607345,0,0,0,1,0,0
690,Stop,40.47849467,-79.91634679,0,0,0,1,0,0
691,Stop,40.38646181,-80.00295803,0,0,0,1,0,0
692,Stop,40.47982692,-79.91953862,0,0,0,1,0,0
693,Stop,40.47588455,-80.0032192,0,0,0,1,0,0
694,Stop,40.47972823,-79.91961205,0,0,0,1,0,0
695,Stop,40.479463,-79.91887444,0,0,0,1,0,0
696,Stop,40.47945484,-79.91856867,0,0,0,1,0,0
697,Stop,40.47936711,-79.91870559,0,0,0,1,0,0
698,Stop,40.42576225,-79.91971579999998,0,0,0,1,0,0
699,Stop,40.42735452,-79.92621517,0,0,0,1,0,0
700,Stop,40.42621725,-79.9236208,0,0,0,1,0,0
701,Stop,40.42711393,-79.93907684,0,0,0,1,0,0
702,Stop,40.42665519,-79.92323588,0,0,0,1,0,0
703,Stop,40.41425814,-79.93269365,0,0,0,1,0,0
704,Stop,40.46593274,-80.01437609999998,0,0,0,1,0,0
705,Stop,40.46609797,-80.01430636,0,0,0,1,0,0
706,Stop,40.38151196,-79.92761124,0,0,0,1,0,0
707,Stop,40.46775899,-80.00864153,0,0,0,1,0,0
708,Stop,40.46784674,-80.00877548,0,0,0,1,0,0
709,Stop,40.46792428,-80.00775356,0,0,0,1,0,0
710,Stop,40.4680263,-80.00779379,0,0,0,1,0,0
711,Stop,40.46765084,-80.00975717,0,0,0,1,0,0
712,Stop,40.46753861,-80.01003344,0,0,0,1,0,0
713,Stop,40.46207166,-79.94048605,0,0,0,1,0,0
714,Stop,40.46217938,-79.94031109999997,0,0,0,1,0,0
715,Stop,40.46635965,-80.01309844,0,0,0,1,0,0
716,Stop,40.46645865,-80.01326603,0,0,0,1,0,0
717,Stop,40.46647884,-80.01311817,0,0,0,1,0,0
718,Stop,40.46632172,-80.01323618,0,0,0,1,0,0
719,Stop,40.46860510000001,-80.00423469,0,0,0,1,0,0
720,Stop,40.46865407,-80.00415423,0,0,0,1,0,0
721,Stop,40.46869896,-80.00433393,0,0,0,1,0,0
722,Stop,40.44011949,-79.96667677,0,0,0,1,0,0
723,Stop,40.466868,-79.9643702,0,0,0,1,0,0
724,Stop,40.46929624,-79.96142514,0,0,0,1,0,0
725,Stop,40.47350362,-79.95844252,0,0,0,1,0,0
726,Stop,40.42651568,-79.94208091,0,0,0,1,0,0
727,Stop,40.46539469,-79.96546332,0,0,0,1,0,0
728,Stop,40.45919071,-79.92260429,0,0,0,1,0,0
729,Stop,40.46753648,-79.96359587,0,0,0,1,0,0
730,Stop,40.46757933,-79.96386946,0,0,0,1,0,0
731,Stop,40.4702728,-79.96044159,0,0,0,1,0,0
732,Stop,40.47060336,-79.96024043,0,0,0,1,0,0
733,Stop,40.47067478,-79.96047378,0,0,0,1,0,0
734,Stop,40.47397412,-79.95810807,0,0,0,1,0,0
735,Stop,40.47706111,-79.95707542,0,0,0,1,0,0
736,Stop,40.4779832,-79.95627358,0,0,0,1,0,0
737,Stop,40.48209056,-79.95232467,0,0,0,1,0,0
738,Stop,40.41530813,-80.04317178,0,0,0,1,0,0
739,Stop,40.42643095,-79.94189584,0,0,0,1,0,0
740,Stop,40.45578675,-80.00826889,0,0,0,1,0,0
741,Stop,40.45109086,-79.93391364,0,0,0,1,0,0
742,Stop,40.45126231,-79.93379563,0,0,0,1,0,0
743,Stop,40.45111535,-79.93373125,0,0,0,1,0,0
744,Stop,40.40020705,-80.02353605,0,0,0,1,0,0
745,Stop,40.44200383,-79.92955756,0,0,0,1,0,0
746,Stop,40.44190176,-79.9295817,0,0,0,1,0,0
747,Stop,40.44197729,-79.92942344,0,0,0,1,0,0
748,Stop,40.42715385,-80.01425492,0,0,0,1,0,0
749,Stop,40.42707411,-79.939852,0,0,0,1,0,0
750,Stop,40.45277834,-79.95846793,0,0,0,1,0,0
751,Stop,40.45272246,-79.95836861,0,0,0,1,0,0
752,Stop,40.45266939,-79.95854563,0,0,0,1,0,0
753,Stop,40.45094268,-79.95937712,0,0,0,1,0,0
754,Stop,40.45107126,-79.95942271,0,0,0,1,0,0
755,Stop,40.45520427,-79.95708651,0,0,0,1,0,0
756,Stop,40.45524101,-79.95723135,0,0,0,1,0,0
757,Stop,40.45528999,-79.95704628,0,0,0,1,0,0
758,Stop,40.47416017,-79.89325234,0,0,0,1,0,0
759,Stop,40.4722871,-79.89114681,0,0,0,1,0,0
760,Stop,40.42696181,-79.93972057,0,0,0,1,0,0
761,Stop,40.47231362,-79.89074448,0,0,0,1,0,0
762,Stop,40.47240748,-79.89090541,0,0,0,1,0,0
763,Traffic Signal Ahead,40.44521789,-79.97674423,0,1,0,0,0,0
764,Stop,40.47226057,-79.89088395,0,0,0,1,0,0
765,Stop,40.48134975,-80.02945827,0,0,0,1,0,0
766,Stop,40.48148032,-80.02944898,0,0,0,1,0,0
767,Stop,40.48140484,-80.02959382,0,0,0,1,0,0
768,Stop,40.40026718,-80.02696211,0,0,0,1,0,0
769,Stop,40.40035705,-80.02704928,0,0,0,1,0,0
770,Stop,40.46391336,-80.00611149,0,0,0,1,0,0
771,Stop,40.48618777,-80.04136321,0,0,0,1,0,0
772,Stop,40.46574572,-79.94265881,0,0,0,1,0,0
773,Stop,40.46565185,-79.94265613,0,0,0,1,0,0
774,Stop,40.46567634,-79.94280901,0,0,0,1,0,0
775,Stop,40.47963398,-80.02940874,0,0,0,1,0,0
776,Stop,40.46577225,-79.94276101,0,0,0,1,0,0
777,Stop,40.40074376,-79.93907716,0,0,0,1,0,0
778,Stop,40.40072742,-79.93902754,0,0,0,1,0,0
779,Movement Prohibition - No Left Turn,40.42758877,-79.98631264,1,0,0,0,0,0
780,Movement Prohibition - No Left Turn,40.42769335,-79.98641286,1,0,0,0,0,0
781,Stop,40.47952993,-80.02929609,0,0,0,1,0,0
782,Stop,40.42694956,-79.93990832,0,0,0,1,0,0
783,Stop,40.48071731,-80.02949994,0,0,0,1,0,0
784,Stop,40.48061104,-80.02938518,0,0,0,1,0,0
785,Stop,40.45657183,-79.87989629,0,0,0,1,0,0
786,Stop,40.45670041,-79.879789,0,0,0,1,0,0
787,Stop,40.45086538,-80.00075113,0,0,0,1,0,0
788,Traffic Signal Ahead,40.45360792,-79.97200515,0,1,0,0,0,0
789,Stop,40.4510654,-80.00106343,0,0,0,1,0,0
790,Stop,40.45464736,-79.99218264,0,0,0,1,0,0
791,Stop,40.45488323,-79.99247768,0,0,0,1,0,0
792,Stop,40.4276685,-80.06732976,0,0,0,1,0,0
793,Stop,40.46362462,-79.95526628,0,0,0,1,0,0
794,Stop,40.42712107,-79.93961864,0,0,0,1,0,0
795,Stop,40.46356136,-79.95525019,0,0,0,1,0,0
796,Stop,40.46389922,-79.95534617,0,0,0,1,0,0
797,Stop,40.41089634,-80.02194919,0,0,0,1,0,0
798,Stop,40.41072887,-80.02175607,0,0,0,1,0,0
799,Stop,40.41062676,-80.02198406,0,0,0,1,0,0
800,Stop,40.41074112,-80.0219787,0,0,0,1,0,0
801,Stop,40.41060429,-80.02172657,0,0,0,1,0,0
802,Stop,40.41164176,-80.02282627,0,0,0,1,0,0
803,Stop,40.40966688,-80.00051298,0,0,0,1,0,0
804,Yield Sign Ahead,40.42381639,-79.96268017,0,1,0,0,0,0
805,Movement Prohibition - No Right Turn,40.42396341,-79.96252192,1,0,0,0,0,0
806,Movement Prohibition - No Right Turn,40.426260600000006,-79.96588554,1,0,0,0,0,0
807,Movement Prohibition - No Right Turn,40.44126239,-80.00683026,1,0,0,0,0,0
808,Movement Prohibition - No Right Turn,40.44086229,-80.00691341,1,0,0,0,0,0
809,Movement Prohibition - No Right Turn,40.4407643,-80.0068088,1,0,0,0,0,0
810,Movement Prohibition - No Left Turn,40.44092288,-80.00672297,1,0,0,0,0,0
811,Stop,40.40298819,-80.01669206,0,0,0,1,0,0
812,Stop,40.42623289,-79.94283998,0,0,0,1,0,0
813,Stop,40.40312912,-80.01675375,0,0,0,1,0,0
814,Stop,40.40328981,-80.01754821,0,0,0,1,0,0
815,Stop,40.40342296,-80.01760672,0,0,0,1,0,0
816,Stop,40.42818113,-79.97926036,0,0,0,1,0,0
817,Traffic Signal Ahead,40.43138539,-79.91504506,0,1,0,0,0,0
818,Stop,40.42809946,-79.97777441,0,0,0,1,0,0
819,Stop,40.42802673,-79.97642426,0,0,0,1,0,0
820,Stop,40.42783276,-79.97317342,0,0,0,1,0,0
821,Stop,40.42787293,-79.9730128,0,0,0,1,0,0
822,Stop,40.4259339,-79.96621577,0,0,0,1,0,0
823,Movement Prohibition - No Right Turn,40.45878089,-79.92903599,1,0,0,0,0,0
824,Stop,40.45775474,-79.96372486,0,0,0,1,0,0
825,Stop,40.38661887,-80.00287906,0,0,0,1,0,0
826,Stop,40.42633294,-79.94284656,0,0,0,1,0,0
827,Stop,40.45768705,-79.96373336,0,0,0,1,0,0
828,Movement Prohibition - No Left Turn,40.46408527,-79.98310043,1,0,0,0,0,0
829,Stop,40.45800338,-79.96282409,0,0,0,1,0,0
830,Stop,40.45794828,-79.96291796,0,0,0,1,0,0
831,Stop,40.41151436,-80.04103979,0,0,0,1,0,0
832,Stop,40.47973859,-79.95365873,0,0,0,1,0,0
833,Stop,40.47996709,-79.95365068,0,0,0,1,0,0
834,Stop,40.4815176,-79.95175168,0,0,0,1,0,0
835,Stop,40.47276692,-79.93440871,0,0,0,1,0,0
836,Stop,40.47281793,-79.9341792,0,0,0,1,0,0
837,Stop,40.46808061,-79.91825251,0,0,0,1,0,0
838,Stop,40.46821937,-79.91817472,0,0,0,1,0,0
839,Stop,40.46814182,-79.91804598,0,0,0,1,0,0
840,Stop,40.46801327,-79.91813449,0,0,0,1,0,0
841,Stop,40.47472631,-79.92267547,0,0,0,1,0,0
842,Stop,40.47491606,-79.9227157,0,0,0,1,0,0
843,Stop,40.48168693,-79.95171681,0,0,0,1,0,0
844,Stop,40.47478140000001,-79.92280153,0,0,0,1,0,0
845,Stop,40.47483337,-79.92257906,0,0,0,1,0,0
846,Stop,40.47744092,-79.93127463,0,0,0,1,0,0
847,Stop,40.47751964,-79.93144518,0,0,0,1,0,0
848,Stop,40.47732699,-79.93136911,0,0,0,1,0,0
849,Stop,40.47944321,-79.93067246,0,0,0,1,0,0
850,Stop,40.47952431,-79.93081996,0,0,0,1,0,0
851,Stop,40.47967325,-79.93076631,0,0,0,1,0,0
852,Stop,40.47957634,-79.9306027,0,0,0,1,0,0
853,Stop,40.48163389,-79.95186433,0,0,0,1,0,0
854,Stop,40.48261768,-79.92982052,0,0,0,1,0,0
855,Stop,40.48272988,-79.92976152,0,0,0,1,0,0
856,Stop,40.48266694,-79.92958751,0,0,0,1,0,0
857,Stop,40.48254738,-79.9296599,0,0,0,1,0,0
858,Stop,40.48546151,-79.92854916,0,0,0,1,0,0
859,Stop,40.48542275,-79.92868327,0,0,0,1,0,0
860,Stop,40.48527791,-79.92858134,0,0,0,1,0,0
861,Stop,40.48535747,-79.92842846,0,0,0,1,0,0
862,Stop,40.44570567,-79.89428615,0,0,0,1,0,0
863,Stop,40.48160941,-79.95166585,0,0,0,1,0,0
864,Stop,40.44583631,-79.89422177,0,0,0,1,0,0
865,Stop,40.4458955,-79.89435589,0,0,0,1,0,0
866,Stop,40.44579957,-79.89445781,0,0,0,1,0,0
867,Stop,40.46258247,-79.93463911,0,0,0,1,0,0
868,Stop,40.46269453,-79.93454109,0,0,0,1,0,0
869,Stop,40.46278275,-79.93469512,0,0,0,1,0,0
870,Stop,40.46265011,-79.93481045,0,0,0,1,0,0
871,Stop,40.46772893,-79.95793946,0,0,0,1,0,0
872,Stop,40.46772775,-79.95811917,0,0,0,1,0,0
873,Stop,40.42625127,-79.94265076,0,0,0,1,0,0
874,Stop,40.48230305,-79.95037302,0,0,0,1,0,0
875,Stop,40.46779712,-79.95798774,0,0,0,1,0,0
876,Stop,40.46764,-79.95804943,0,0,0,1,0,0
877,Stop,40.45032692,-79.97107155,0,0,0,1,0,0
878,Stop,40.45013914,-79.97122176,0,0,0,1,0,0
879,Stop,40.4215722,-79.92512263,0,0,0,1,0,0
